Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons
85-89,50.411,50.411,50.411,50.411,50.411,50.975,51.40189713,51.85973121,52.07287107,52.26805759,52.94898515,53.72608423,54.80219792,56.0620462,57.78105547,59.37152037,61.36692876,63.4738622,66.02091585,68.66545312,71.29892461,73.51412028,75.25640593,77.57450803,81.04566862,84.55883453,88.05011545,91.72962658,99.07544907,104.2947089,104.1887986,103.2614375,102.9435889,102.8755568,101.7952306,102.3545026,102.6443196,103.9591785,104.8578304,104.6221235,106.969579,109.2655966,112.8094588,116.2453981,118.5427029,119.7095495,120.8071835,123.1750745,125.1747282,126.183552,124.8049693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,21.884,21.884,21.884,21.884,21.884,23.013,24.88740271,26.81809994,28.70494235,30.02107754,31.37704086,32.89049117,34.43172396,35.78792567,36.80729155,38.19243681,39.77610863,41.61216646,43.50780571,45.53355217,47.72644665,50.33895546,53.21421332,56.36666944,59.62439344,62.9207394,66.11894925,69.06580139,72.55169312,76.81383505,82.41046479,87.15470629,92.23076472,97.48146344,101.8878061,103.4170904,104.8812839,107.8821198,110.7899167,113.0196185,114.4573887,115.7240795,118.4748928,121.4103343,123.2043879,126.1940324,128.9170478,133.1768984,137.1546294,140.2867174,143.3676493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,2990.258,2990.258,2990.258,2990.258,2990.258,2998.945,3010.792695,3024.049348,3039.833528,3055.658694,3071.550685,3087.608255,3104.019271,3120.591084,3137.000608,3154.159297,3170.753731,3186.846719,3203.177363,3219.02829,3234.220869,3248.722659,3263.531903,3277.006584,3290.105517,3302.850587,3314.700871,3326.206268,3337.205709,3347.445582,3364.745797,3359.33928,3377.090967,3406.721267,3401.197241,3395.694509,3390.237324,3421.953023,3449.397965,3444.235167,3439.199354,3434.304934,3465.329886,3491.386115,3486.981472,3482.717069,3478.589162,3508.893344,3533.350934,3529.629231,3526.004867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,34.845,34.746,34.737,34.822,34.958,35.167,35.413,35.613,35.74,35.799,35.781,35.7,35.577,35.428,35.261,35.078,34.902,34.724,34.553,34.394,34.261,34.157,34.099,34.088,33.81953494,33.88252308,33.77787416,33.94990543,34.27169706,34.25342139,34.25516719,34.26793535,34.65747459,34.99333843,34.97541384,34.94499934,34.90016213,35.19176882,35.41037407,35.30822282,35.19537443,35.07266748,35.27031167,35.40112569,35.2316406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,36.78628366,36.53390811,36.36941746,36.42823153,36.32829587,36.19375182,36.03218317,35.89882013,35.94503191,35.98025545,36.02011363,36.05534795,36.12154604,36.47519127,36.89447121,37.22639541,37.51499146,37.76046022,38.3126259,38.90830296,39.4155589,39.77712282,40.06324993,40.67839344,40.50443504,41.69259564,42.51691087,43.54646504,43.61817818,44.19859223,44.68961072,44.0642782,44.99192343,44.7611867,45.16782447,45.52536798,44.81874338,44.56042352,45.37015055,45.77950967,46.15377657,45.40937084,46.24711425,45.88139407,46.27421974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,13.61928366,15.37881159,17.26385994,17.42040635,17.26520035,17.13574994,17.03237565,16.92292994,16.948526,16.92610707,16.85347308,16.75039933,16.64655913,16.77343954,16.9229637,16.94943036,16.90894569,16.77399183,16.93288131,17.09126064,17.14430968,17.03540419,16.82922344,16.93517535,17.25355518,17.2923039,17.33105262,17.36980134,17.40855006,17.44729879,17.48604751,17.52479623,17.56354495,17.60229367,17.64104239,17.67979112,17.71853984,17.75728856,17.79603728,17.834786,17.87353472,17.91228345,17.95103217,17.98978089,18.02852961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,550.2,550.2,550.2,550.2,550.2,565,575.3324271,582.7614762,584.6973126,583.3999337,582.2994819,582.4899932,583.8982694,586.5818037,590.2231646,593.7183379,597.6160277,601.2592938,604.0140637,606.5380479,608.6029458,610.5491994,611.3584096,612.0915381,612.6784985,613.418024,613.3905572,613.7994285,614.0323907,614.4065025,616.4979203,615.0742357,618.5291065,624.9800146,625.7111133,626.1514461,626.6923451,633.9495897,640.4780562,640.6219494,640.5384917,640.1652795,645.9602237,650.3171427,648.7038821,646.857811,644.827489,648.8135771,651.6421197,649.0674309,646.4876559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,429.4,429.4,429.4,429.4,429.4,437.1,448.3252687,463.6754441,478.8983109,494.7999527,507.4993966,517.0906945,523.1820756,525.3784097,523.8227366,523.0895745,523.786456,524.745482,527.6776083,530.4023339,533.9055641,537.1572264,540.3409117,543.2110837,545.499172,546.9091895,547.8887788,549.2176417,549.8211131,550.1053569,550.8764341,548.4080966,550.1509572,554.4468857,553.5685162,552.2541512,551.3816852,556.9189432,562.5989311,563.6619059,564.3932785,565.1958217,571.7436591,577.3800674,577.8730657,578.1219496,578.0635395,583.1967882,587.1035383,585.8788284,584.3807268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,410.1,410.1,410.1,410.1,410.1,406.8,403.8227604,398.9791559,395.798122,398.9994637,405.6990541,415.6920863,429.392335,443.5823875,457.6328896,469.4923087,478.088517,483.4340298,485.8748582,484.5934738,483.5786918,484.534046,485.8181235,488.2748028,490.2678276,494.0115127,496.9918939,499.9048267,502.0380451,504.4231543,508.3779075,508.171958,510.5609249,513.7233312,510.3829726,507.9288857,505.8085433,509.4449682,513.0021169,512.1625783,510.9068116,510.1250747,515.090304,519.9163539,521.0248864,521.8561843,522.8129978,528.8421274,534.0040364,534.5673147,534.9324797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,432.9,432.9,432.9,432.9,432.9,427.5,422.5238144,417.0774852,413.398467,409.2999526,406.8995712,402.8928655,398.1932642,395.983823,398.0411084,403.3925288,412.7901051,424.4505983,438.0802853,451.2969308,462.2823467,470.5378331,476.0035027,477.3721902,476.3612848,475.5848966,475.5648674,476.7855164,479.6005934,481.9898227,486.4558844,487.1341883,490.556748,495.0276412,493.4487195,493.9783198,493.6662982,497.6473418,499.9149817,496.1763416,493.3409547,490.8657814,493.7636386,496.3010457,495.0866148,493.4988133,492.4315974,496.6964091,500.8409307,501.6054545,502.1393805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,574.7,574.7,574.7,574.7,574.7,579.6,582.0328047,586.1661868,589.1977646,587.200051,583.3995424,576.9900111,568.7918615,562.6790293,557.7208864,553.5983106,548.5956203,542.6452054,537.5850146,537.6059403,541.2845581,547.5350935,559.5258921,573.1754702,587.5615022,599.1925928,608.5653829,615.3721301,618.1051681,616.2841879,617.6464397,614.5938339,615.6283916,618.4066908,614.0977687,614.1740409,613.8213874,619.3233634,623.2226209,620.227618,619.3600179,617.677277,621.3046939,622.7564358,617.6840176,613.5594366,609.8371559,612.372923,614.397337,611.9215996,609.1034744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,746.2,746.2,746.2,746.2,746.2,755.2,769.0433451,782.6546804,802.0972743,817.2003104,824.9994568,829.1856222,834.6861737,837.2692246,833.7825629,828.6993818,820.3949679,811.1204982,803.5820843,797.7144862,791.5878856,785.4174176,777.8459873,770.6787396,768.6616553,772.5988535,780.8666875,793.887786,810.1187061,827.0900496,828.8922431,826.3179354,830.9960658,840.0440613,841.5744595,837.345907,833.0471198,837.3213655,839.9554012,833.9519582,832.2933847,830.1769691,835.747231,839.1632315,834.6104741,832.1689517,828.8918527,832.5518002,833.9013802,827.3903391,821.7797401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,746.4,746.4,746.4,746.4,746.4,748.5,751.1423361,753.859137,754.2966866,759.7994685,771.4988219,785.9858065,798.4829013,815.8684403,830.1799916,838.38978,842.9838625,848.4041513,851.8659447,847.6005619,842.1826522,834.2065229,824.0394795,817.376656,811.1599578,805.1988249,798.6671175,790.3940235,783.3209843,782.1969345,792.9077898,800.1579988,814.8769378,834.6663957,847.8477578,845.077792,843.3801358,852.0623575,861.1023637,863.1518272,859.3659878,855.4504831,859.8604169,862.2950949,856.8667279,855.7301242,854.0928088,859.8595631,863.6355253,859.7179227,857.8364301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,671.8,671.8,671.8,671.8,671.8,668.2,670.3377818,671.9643228,670.4972166,671.9995803,674.3989444,677.3876499,680.786126,682.6719409,688.3978697,699.4859988,712.1812852,724.2101792,740.363325,753.4921246,760.7723143,764.5006281,770.2208402,772.7618351,769.3461892,764.2915113,757.1602465,748.0846191,741.2166966,735.7956135,734.4296243,727.1260019,723.6315171,721.3541644,710.1145732,716.5112385,724.5077751,742.1376692,761.0067552,774.5439651,772.1992763,770.9580799,778.9734367,786.970222,789.4204747,786.1079841,782.7293254,786.5636914,788.5186758,783.5407575,782.8864788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,622.6,622.6,622.6,622.6,622.6,625.3,623.235127,619.6670371,615.4974774,611.6996103,608.899001,609.7888031,609.9885249,607.0753048,607.8100929,610.7882419,613.78442,617.7249696,619.767629,625.2912394,635.8711772,647.7111472,658.4102618,673.2595896,685.643756,692.6807576,696.2502907,701.4700051,703.7999499,699.9800183,698.7140854,691.0894043,686.3236992,681.8442068,667.9458734,662.1505352,655.1937574,653.9407093,650.4278101,639.1063872,645.4098619,653.3687451,669.9242642,687.3331832,700.6890263,698.3346058,697.1720911,704.2114318,711.2499375,713.6121135,710.3084107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49,515.4,515.4,515.4,515.4,515.4,530.3,545.2307305,557.6697911,570.5981686,576.8002067,578.0996356,575.89002,572.7891981,568.677071,565.3166564,561.7895401,562.1860297,561.9330247,559.4717646,560.0930366,562.4753785,565.6231649,569.4104563,571.8648628,577.5509697,586.9787372,598.0534147,608.4663003,621.7934473,633.2740423,635.2462035,633.3949325,636.3170383,642.0280704,641.6103639,635.7513114,628.0818547,625.0847719,619.1627183,605.0047416,598.8366266,591.481898,588.8325348,583.7747081,572.1727955,578.0916222,585.6420199,600.7380555,616.8493777,629.8298874,627.172041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54,413.6,413.6,413.6,413.6,413.6,425.8,439.6247783,453.8755726,466.9981844,481.6998626,495.2993922,508.790907,520.7900877,532.5793657,537.9218759,539.1922121,537.1883866,534.4370751,530.1743252,527.2943312,523.9780132,523.3297811,522.9118026,520.7694476,521.057191,523.0826132,526.0605556,530.5729714,533.5943166,538.5773258,546.9599169,553.3837704,565.3992252,581.5340317,593.7941221,592.124058,590.7387646,595.9475421,600.9951439,600.8943512,595.2861506,587.8140079,584.2498639,577.7134891,564.0387589,558.1701598,551.0519979,547.8642285,542.5061642,531.3579825,537.5058258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59,352.9,352.9,352.9,352.9,352.9,350.2,351.2197956,356.4811229,364.3985628,375.4998,387.5993801,399.7926557,413.1922279,424.8830172,438.3357046,451.1926843,464.0890896,474.7432364,485.4772862,489.5955758,491.581686,490.0357299,486.7111872,483.1723514,480.0611738,477.184705,476.9647162,476.3775729,473.595901,473.4809651,478.6214026,480.53125,485.6740458,492.520373,494.1993045,499.4885751,506.2836575,520.2113455,535.5720164,547.8949834,546.5320121,545.4478505,550.2071661,554.635281,554.8684396,549.6487,542.6063597,538.7645862,532.0636054,518.9507247,513.4807024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64,316.6,316.6,316.6,316.6,316.6,323.4,326.2183864,326.0822319,315.9981573,308.9993837,306.0992302,307.6942324,312.4946257,319.3870922,328.8514559,338.9936695,350.6912235,362.0567427,373.5815638,385.9957588,397.0838018,408.745208,418.709201,428.1756891,431.7653666,433.58767,432.268557,429.6799011,425.9965701,423.383088,425.2527029,422.8763461,421.8459407,420.5909075,413.1766272,414.9162845,416.490635,422.4471967,427.7869803,428.8851874,433.6014236,439.8237075,452.2434191,465.8352486,477.2896905,475.5174375,474.0981952,477.6142286,480.7573616,480.544798,474.9969232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-69,238.9,238.9,238.9,238.9,238.9,237.5,239.3134883,244.5869679,261.0997558,270.7004663,276.8999455,279.6950426,279.9940478,271.6885617,265.1604244,263.3945093,264.493242,269.0685485,274.2864944,283.0969616,293.2872593,303.059028,313.7069757,324.2809284,334.9726079,345.2893038,355.6734741,364.2825421,372.7974065,376.0851953,376.5992379,374.0756487,373.5632572,373.7896627,369.6219709,368.9154349,366.7827817,367.0915266,365.2709435,358.2313967,359.964634,361.5323173,366.7247379,371.2359058,372.2969097,376.9293123,383.015562,394.4547167,406.9616478,418.0025313,416.3658564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-74,212.6,212.6,212.6,212.6,212.6,214.2,214.1120679,210.1885027,206.6990839,207.0999212,206.6998264,208.196458,213.896969,228.3918406,237.2662862,242.9983293,246.1959329,246.7714046,239.2887962,233.7977798,232.1900909,233.7691452,237.5069939,242.9863016,251.1801236,259.7921606,268.8807235,278.3873349,287.2983912,297.1887332,304.7617978,310.3919879,318.2125572,327.2778486,333.1113954,331.1831042,328.7324459,329.3323787,328.9846992,325.0743768,324.2478398,322.0757177,321.8167649,319.5742556,312.8909552,314.4634727,315.861866,320.2419963,323.9145171,324.8075087,329.1658393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75-79,177.7,177.7,177.7,177.7,177.7,176.8,176.0099203,176.0899615,177.4995805,179.200198,181.5999705,182.7968933,179.7968166,177.7930363,178.0742984,178.1979897,180.6969216,185.579904,198.6938256,207.2011787,212.5943241,215.4734742,215.6070611,209.8895695,205.3849199,203.9948567,205.5866679,208.5922898,213.600086,221.1928166,228.6274502,235.2362421,244.1808787,254.8251661,263.769146,269.0058472,274.2453082,282.5837898,290.6956762,296.2586726,294.6646805,292.5933964,293.1482331,293.0157846,289.9605831,289.4252008,287.6270328,287.3763402,285.3085635,279.655686,281.4817282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80-84,131.3,131.3,131.3,131.3,131.3,130.8,132.4074628,134.1918674,135.2996605,136.1001466,136.499975,137.1976764,138.6977914,140.7949907,143.3800046,146.0005226,147.7989879,146.1847675,144.6955611,146.3012156,146.8961901,148.982852,153.3079992,164.9936953,172.1896203,177.1988092,179.2902607,180.6951833,174.6018595,171.79588,175.3000392,177.6972182,181.4215255,185.9247961,188.8098924,194.1389444,199.9565409,208.662053,217.7383929,225.529224,230.2398709,234.9267801,242.2158967,249.4530883,254.5593547,253.4042015,251.8839785,252.628958,252.7165266,250.7912475,250.6564067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85-89,83.8,83.8,83.8,83.8,83.8,85,85.00479107,83.79466825,84.19989058,84.70013851,85.59998092,87.69848798,89.59870804,91.49692288,93.08738006,94.60132486,96.00020922,98.39070869,101.4988387,103.6025706,106.7987182,108.2885279,107.9064842,107.4966323,108.894284,109.6998478,112.0952579,115.9986998,124.7033132,130.7985213,130.7539685,129.6431133,129.2750931,129.2029217,127.8687847,129.5800957,131.2865673,134.6813768,137.9270738,140.0965055,144.2870218,148.7930452,155.414821,162.4147487,168.3249071,171.9673637,175.5944673,181.1759985,186.4865514,190.6160942,189.6943888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90+,40.7,40.7,40.7,40.7,40.7,41.8,44.40250263,47.99632263,50.20007381,51.60024356,54.60013374,56.19917754,57.89964375,59.19835988,61.49240852,63.1032258,66.50223069,69.39543477,71.70197043,74.0046325,77.30098683,80.29379383,84.1090021,88.59967671,91.99789376,96.30339285,99.39879438,101.9018419,104.6059434,108.1015509,114.3616768,119.1956213,124.3125811,129.4697694,133.4186663,135.1036975,136.5533288,139.8999577,142.9101269,144.9530675,147.5226642,149.9047268,154.2830059,159.0001381,162.2076354,167.0127582,171.7167821,178.7542115,185.6394537,191.7724067,197.230302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,7667.8,7667.8,7667.8,7667.8,7667.8,7729,7799.339589,7867.761934,7937.36975,8006.79869,8074.59074,8141.455083,8206.551648,8271.980622,8336.497798,8400.118471,8466.063516,8526.555255,8587.681239,8645.51818,8704.254585,8759.749819,8813.450572,8870.43106,8922.233994,8976.998259,9029.618245,9083.870615,9134.640882,9186.149759,9251.282725,9254.499784,9321.456491,9421.656939,9424.072027,9425.779669,9426.650932,9528.688246,9618.752808,9616.427038,9612.990989,9608.376959,9701.504311,9779.085425,9770.569199,9760.866089,9749.957119,9832.721631,9898.49725,9883.630628,9867.604791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Births,na,na,na,na,na,na,126.3,126.2,125.9,125.9,126.8,127.2,128.6,129.1,129.6,130.5,131.5,132.3,132.8,133,133.3,133.5,133.7,133.9,133.9,133.9,133.9,133.9,133.9,134,135.6171038,136.4753502,136.5462896,137.6435425,139.2697238,139.4202401,139.5689417,139.6805422,141.2762701,142.6112399,142.4748227,142.2746816,142.0182807,143.1456855,143.9826638,143.5374198,143.0860596,142.6459897,143.5653247,144.243141,143.7262493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deaths,na,na,na,na,na,na,72.85206535,71.95134738,72.02109774,71.54365176,71.07324856,71.17777771,71.14174968,70.08359035,69.5006378,68.8266964,67.53237843,67.6994697,67.49789107,67.61409706,67.57783185,68.1373636,67.90983111,68.073145,68.96050486,68.72405379,69.78506189,70.04365222,70.40900523,70.71249502,70.2244536,72.02383215,73.20390342,74.77278336,74.64162562,75.59500023,76.4478258,75.51857997,77.21511714,76.82899608,77.74589839,78.61322498,77.74171134,77.43022157,79.13330339,80.1313713,81.07280119,80.15385697,81.90196854,81.34658022,82.29604809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Migration,na,na,na,na,na,na,16.45206535,15.04332245,15.33009501,15.04379345,12.07295812,10.97772555,7.64406651,6.585652225,5.305328558,0.845239496,2.030625834,-3.300607852,-4.78908434,-7.88382024,-6.724940272,-9.06052947,-13.47560306,-8.134865446,-12.93501335,-10.86860439,-11.1150315,-9.850086366,-13.08879816,-11.49073664,-18.76793804,-20.21808359,-21.66822914,-23.11837469,-24.56852023,-26.01866578,-27.46881133,-28.91895688,-30.36910243,-31.81924797,-33.26939352,-34.71953907,-36.16968462,-37.61983017,-39.06997572,-40.52012126,-41.97026681,-43.42041236,-44.87055791,-46.32070346,-47.770849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-4,342.6,342.6,342.6,342.6,342.6,349.1,354.7199928,359.376242,361.598392,360.5000016,360.3997118,361.5938108,363.1989065,366.4886522,369.1519662,372.1115749,374.310095,377.6744358,379.8088405,380.9238835,381.8018699,382.2682123,382.4365249,382.3947135,382.3865679,382.2112129,382.4940917,382.5996,383.0201717,383.0040386,384.1788597,383.1979076,385.3674219,389.4679117,390.0495607,390.4545744,391.0440434,395.8942922,400.331226,400.8652306,401.3281872,401.6760498,405.9587419,409.4062281,409.1532996,408.7748741,408.2858865,411.6022913,414.1868739,413.3199582,412.4159097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep,323.5,323.5,323.5,323.5,323.5,325.6,329.8185893,336.7816412,346.0988162,356.6000357,364.1996296,370.693395,374.7888079,376.8850839,375.5454973,375.3950259,376.1929101,378.4624827,380.6871888,384.0047304,386.9037951,389.568799,392.1307652,394.0062628,395.5976382,396.3073556,396.8921411,397.5109782,397.516014,397.5038841,398.5259638,397.0475274,398.5189502,401.6240519,400.6959953,399.726902,399.1416764,403.2564189,407.4083239,408.1796126,408.760538,409.5194922,414.5209452,418.8953818,419.6453528,420.3280648,420.8983567,425.3600323,429.0211459,429.0179514,428.8788542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-14,348.2,348.2,348.2,348.2,348.2,346.3,342.3192939,338.2817568,333.0983923,331.1996065,332.5993319,338.2937323,344.5938407,354.2862404,365.4470798,373.2955818,378.9927712,384.05179,385.4833273,384.2984862,384.7873134,385.2521032,387.0183671,390.1845909,392.8783894,396.0091998,398.5933257,401.004582,403.2278561,404.4154289,407.6161381,407.4996989,409.5377924,412.2150867,409.6438528,408.4556253,407.4029055,410.8624582,413.9647566,413.1876331,412.391701,412.0106513,416.2919087,420.3328285,421.2690232,422.0636813,423.0848297,428.2940759,432.8355174,433.7725266,434.6858825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-19,357.4,357.4,357.4,357.4,357.4,355.7,353.4199196,350.0810839,348.8987682,347.4999959,344.1996342,340.8939233,336.5936508,331.686445,330.0512402,332.3940812,336.892227,344.7600649,354.5846283,364.798462,372.3876734,378.3521159,382.4073503,384.0810752,382.7727013,382.7923512,384.3764581,385.9923152,388.2054399,390.5960317,394.1433222,394.9245753,398.2671445,402.8282912,402.8664071,403.6076674,403.6983495,407.3840993,409.7128021,407.1223792,405.9179154,404.8591245,408.0907059,410.7435042,409.9633639,409.18937,408.855059,412.9420795,416.8114827,417.7722858,418.6088688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24,346.1,346.1,346.1,346.1,346.1,351.1,352.9198914,356.3804858,357.1985989,354.8999377,352.5996592,350.1938844,346.6936051,343.1865098,341.3502323,338.6949924,335.793004,331.3616799,327.184654,324.7973742,326.5870662,330.3570744,337.4099657,345.1824595,354.4741016,361.3923853,366.8762367,370.5820915,372.601048,371.8898057,373.5435636,372.7904792,374.6779112,377.9592321,377.3245406,378.0886421,378.6458544,383.0200973,386.713746,386.3540284,386.6879909,386.3685843,389.2557527,390.6120247,387.6452952,386.0730399,384.6548564,387.1067496,389.0522458,387.9278487,386.8074136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29,349.6,349.6,349.6,349.6,349.6,358.3,369.2208101,377.678856,388.9987163,400.4001244,406.8996724,408.892807,412.5928536,413.6842112,410.7410346,408.2966979,404.4943566,400.5563879,397.3862068,394.5015886,392.1881477,387.7528054,383.3144251,378.682097,376.8737309,378.3931299,382.8775296,389.5870555,398.70381,407.9904075,409.222711,408.5592388,411.6911781,417.3311366,419.6527233,418.5272127,417.4989264,420.9049418,423.8323169,422.7505895,423.0286309,423.0677591,427.1430519,430.3429469,429.586157,429.496775,428.726295,431.3126891,432.4246209,429.1137531,427.1522099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34,347.5,347.5,347.5,347.5,347.5,348,353.8199421,362.9799587,370.8984848,380.1998843,388.9995592,398.4929629,407.6923394,419.5840127,430.2381994,436.8959511,439.4927729,441.5509725,443.8832314,441.4006852,438.3886055,434.8488258,429.9173939,426.6831942,424.1738061,420.6942277,416.9769957,411.9888482,406.9040297,405.991305,411.3246457,415.0600536,422.9321194,433.7199191,441.3778816,440.2858066,440.0120617,445.3184355,451.1158922,453.6506941,452.6914807,451.7890757,455.4180901,458.3861971,457.5592042,458.0539247,458.2752921,462.5945498,466.1171698,465.6592976,465.8145962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39,415,415,415,415,415,405.6,398.3224504,386.3791864,376.7981954,371.7994926,372.5991017,377.9927669,386.9930734,395.084543,403.1415167,413.7952322,423.1924583,431.8510794,442.9829531,454.2003586,460.9871572,463.5439052,467.5179808,468.7802107,466.2701026,462.6951092,459.3758153,454.0886421,450.1074089,447.0930818,448.5264388,445.6520982,444.4470826,443.1228181,435.2595135,438.2984859,442.458316,452.6107632,463.5179753,471.2617779,470.3368235,470.2898485,475.9716077,481.7729757,484.4256402,483.6763549,483.0686341,487.1226026,490.3831471,489.7028484,490.4219263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44,443.5,443.5,443.5,443.5,443.5,445.1,440.6248346,438.3758152,433.9983938,427.2000307,417.9996888,411.3929016,400.3927938,390.0841797,384.6432928,385.7937525,391.0916733,399.9545998,408.0832434,416.6994523,426.2868139,436.2464755,445.2156612,457.0798444,467.9691966,474.7938661,477.1731067,480.687154,482.0061795,479.9911194,479.9296564,475.5042823,473.116428,470.9135834,462.1304699,460.8018699,458.1508953,458.9487579,457.3782172,449.4220459,452.3750773,456.4954925,466.5719253,477.063891,484.6669192,483.7172312,483.7147045,489.3720421,495.0559502,497.6254025,496.8707993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
