Region,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,
East Midlands,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,
30-34,332.962,332.962,332.962,332.962,332.962,340.805,344.616660733,347.253397005,349.208666297,351.468295773,357.081447337,
35-39,322.008,322.008,322.008,322.008,322.008,313.763,315.502811455,319.405473633,325.339123593,335.477594791,343.466592176,
40-44,385.46,385.46,385.46,385.46,385.46,373.834,361.626187137,349.782270667,336.687033883,322.961867252,314.874769526,
45-49,410.305,410.305,410.305,410.305,410.305,407.472,404.66723898,396.400848567,392.091916734,384.379891044,372.976250377,
50-54,384.707,384.707,384.707,384.707,384.707,392.083,399.657583943,406.187504834,407.216123626,407.190138468,404.640787633,
55-59,339.288,339.288,339.288,339.288,339.288,346.075,355.395252925,363.023090859,370.748303931,378.268273681,385.85220751,
60-64,322.638,322.638,322.638,322.638,322.638,317.055,316.567413367,317.587929228,321.81582986,329.043737935,336.003541528,
65-69,285.732,285.732,285.732,285.732,285.732,297.139,306.433608372,313.62096715,317.998864685,305.398661045,300.663886956,
70-74,221.533,221.533,221.533,221.533,221.533,224.904,230.580722117,233.705046821,240.66061341,261.092982224,272.384724862,
75-79,180.611,180.611,180.611,180.611,180.611,183.739,187.416136278,189.179965891,188.898637617,190.761480575,194.667803349,
80-84,128.633,128.633,128.633,128.633,128.633,130.517,133.253007476,136.125362643,138.766608572,141.048547806,144.666946233,
85-89,72.337,72.337,72.337,72.337,72.337,73.216,75.5023710967,77.7762269948,80.4710974838,83.7436934952,86.3003672258,
90+,36.905,36.905,36.905,36.905,36.905,38.056,40.1766700939,41.9877425468,44.0347187552,45.9013178525,47.7109536129,
Total,5313.6,5313.6,5313.6,5313.6,5313.6,5327.898,5369.32978833,5388.57714026,5409.53705643,5431.50523087,5452.97009223,
Births,na,na,na,na,na,na,57.7,59.0,59.3,59.6,59.7,
Deaths,na,na,na,na,na,na,49.2187137118,49.4979343247,49.1996808307,48.9527095394,49.078892385,
Migration,na,na,na,na,na,na,9.74071371179,9.37131855812,9.80347342227,10.2478700768,11.016992908,
South East,
0-4,545.2,545.2,545.2,545.2,545.2,547.2,552.48821885,551.947792883,550.869316378,549.370502233,550.124127409,
5-9,507.4,507.4,507.4,507.4,507.4,524.0,537.523531592,552.174357785,561.99659585,570.221350584,571.714489228,
10-14,503.0,503.0,503.0,503.0,503.0,496.0,496.747269666,499.016636051,507.551309266,522.792337329,540.014816689,
15-19,537.2,537.2,537.2,537.2,537.2,533.4,532.20052203,528.805163634,522.47506806,512.043808222,506.495926641,
20-24,541.8,541.8,541.8,541.8,541.8,540.9,543.348711867,538.474353484,530.966387028,526.358584645,524.329774693,
25-29,524.4,524.4,524.4,524.4,524.4,527.3,537.021360879,542.161920501,551.072749177,558.18566196,558.76940568,
30-34,548.3,548.3,548.3,548.3,548.3,555.8,556.806886985,555.224474635,553.912084728,554.30132232,558.263769378,
35-39,560.1,560.1,560.1,560.1,560.1,549.2,553.191257849,560.027386944,570.636856777,580.749513337,589.328075971,
40-44,637.4,637.4,637.4,637.4,637.4,628.1,617.770411589,607.047251135,589.197939832,574.347402486,565.26655994,
45-49,662.9,662.9,662.9,662.9,662.9,663.1,662.061868508,653.854848787,650.231226626,642.406663944,634.133524432,
50-54,590.1,590.1,590.1,590.1,590.1,607.5,627.412089285,644.56530324,655.60538669,662.750356678,662.244149016,
55-59,507.4,507.4,507.4,507.4,507.4,518.5,533.907902456,549.096501812,566.562567793,583.738812239,600.585212574,
60-64,503.7,503.7,503.7,503.7,503.7,489.2,484.896040831,483.9307852,488.233674959,498.745599542,508.647973971,
65-69,478.7,478.7,478.7,478.7,478.7,500.5,512.816732494,518.462644519,517.48621205,490.112623819,476.334270158,
70-74,342.6,342.6,342.6,342.6,342.6,354.8,372.510235178,388.77359964,412.901314576,454.945822721,476.187356982,
75-79,287.5,287.5,287.5,287.5,287.5,295.0,303.210676733,308.879894283,307.006553634,312.248682182,324.128474652,
80-84,224.2,224.2,224.2,224.2,224.2,226.8,230.797659865,233.824134911,238.011767321,242.318681115,250.080500053,
85-89,141.1,141.1,141.1,141.1,141.1,141.5,145.529072735,151.334965936,157.093633047,161.271936559,164.424452441,
90+,83.7,83.7,83.7,83.7,83.7,87.0,90.6920308347,95.1663320508,98.3782499814,102.309164023,106.427898378,
Total,8726.7,8726.7,8726.7,8726.7,8726.7,8785.8,8890.93248023,8962.76834743,9030.18889377,9099.21882594,9167.50075829,
Births,na,na,na,na,na,na,106.4,106.5,106.4,106.4,106.4,
Deaths,na,na,na,na,na,na,113.789809528,114.416324445,115.436186946,115.06181604,115.94720683,
Migration,na,na,na,na,na,na,74.0898095279,79.1301747868,74.6937366964,75.8941639384,78.120387831,
London,
0-4,611.8,611.8,611.8,611.8,611.8,618.7,631.429454992,639.82668538,647.697476515,649.945121308,655.518021937,
5-9,508.6,508.6,508.6,508.6,508.6,527.4,544.453487436,556.566865009,567.353534408,579.447056206,586.310274826,
10-14,453.9,453.9,453.9,453.9,453.9,452.8,455.971007741,462.77914745,474.849261235,493.027700178,509.995945064,
